original filename,compressed name,Window Length,Window Overlap,RMS Error,Input Size,Compress File Size,Compression Ratio,FilterBank Num SubBands ,FilterBank Length,Adaptive Byte Buff,Adaptive Huffman,Model f1,Model f2,Comp IO Time (ms),Decomp IO Time (ms),Comp Filter Bank Time (ms),Decomp Filter Bank Time (ms),Comp MDCT Time (ms),Decomp MDCT Time (ms),Comp Byte Bufferizer (ms),Decomp Byte Bufferizer (ms),Comp Huffman Time (ms),Decomp Huffman Time (ms),Comp Serialize Time (ms),Decomp Serialize Time (ms),Total Compression time (ms), Total Decompression time (ms),
hi_low_synth.wav,hi_low_synth.jet,1024,0,0.037417553,2479268,2437427,0.98312366,2,2048,true,true,0.0,15000.0,0.196511,540.943108,294.288926,46.516352,0.0,0.0,64.482769,277.005318,175.173388,56.265832,4.731055,159.811422,538.874762,540.944919,
hi_low_synth.wav,hi_low_synth.jet,1024,0,0.03754675,2479268,1788467,0.72136897,2,2048,true,true,100.0,12500.0,0.197115,490.626033,294.498417,41.12845,0.0,0.0,60.861352,277.486482,126.500245,55.694412,4.636875,115.474801,486.696116,490.628147,
hi_low_synth.wav,hi_low_synth.jet,1024,0,0.03769144,2479268,1097089,0.4425052,2,2048,true,true,200.0,10000.0,0.19953,442.409303,293.461225,40.518693,0.0,0.0,58.156987,277.971873,76.814663,54.083686,4.303017,69.267252,432.937534,442.411114,
hi_low_synth.wav,hi_low_synth.jet,1024,0,0.03769144,2479268,1097089,0.4425052,2,2048,true,true,300.0,8000.0,0.181719,452.238172,295.268161,47.036155,0.0,0.0,59.154635,278.772407,76.143325,56.26221,4.201894,69.633409,434.951545,452.239984,
hi_low_synth.wav,hi_low_synth.jet,2048,0,0.025001928,2479268,2426130,0.97856706,2,2048,true,true,0.0,0.0,0.214925,677.60457,435.117568,46.923863,0.0,0.0,63.575075,412.370895,173.818339,55.632228,4.876551,161.430901,677.604268,677.606684,
hi_low_synth.wav,hi_low_synth.jet,2048,0,0.025001928,2479268,2426130,0.97856706,2,2048,true,true,0.0,15000.0,0.182324,676.785624,430.595401,41.054796,0.0,0.0,66.169262,415.206569,173.711177,56.238061,4.872929,162.961635,675.533508,676.787435,
hi_low_synth.wav,hi_low_synth.jet,2048,0,0.025207466,2479268,1778589,0.71738476,2,2048,true,true,100.0,12500.0,0.200133,631.803928,433.918882,41.121809,0.0,0.0,65.674814,414.093912,131.787327,60.011918,4.454852,115.709649,636.038121,631.805739,
hi_low_synth.wav,hi_low_synth.jet,2048,0,0.025450494,2479268,1079992,0.43560922,2,2048,true,true,200.0,10000.0,0.217642,586.408081,430.370515,39.761929,0.0,0.0,59.751714,425.454118,74.541353,53.963244,4.434326,66.646502,569.317663,586.409892,
hi_low_synth.wav,hi_low_synth.jet,2048,0,0.025450494,2479268,1079992,0.43560922,2,2048,true,true,300.0,8000.0,0.204963,581.540585,434.56124,42.888898,0.0,0.0,54.363812,415.08341,75.001086,57.447012,4.950809,65.637082,569.084024,581.542095,
hi_low_synth.wav,hi_low_synth.jet,4096,0,0.017820844,2479268,2417219,0.97497284,2,2048,true,true,0.0,0.0,0.184738,734.555927,502.225012,42.375434,0.0,0.0,64.385267,477.514133,173.591642,55.1408,4.794143,158.319628,745.182915,734.558343,
